title	date	link	author
What Sort of Testing Do My Applications Need?		https://www.securityweek.com//what-sort-testing-do-my-applications-need	Dan Cornell
The Truth About Micro-Segmentation (Part 2)		https://www.securityweek.com//truth-about-micro-segmentation-part-2	Alan Cohen
From Monolithic to Modular: Agile App Security in the DevOps Era		https://www.securityweek.com//monolithic-modular-agile-app-security-devops-era	Preston Hogue
Security Leaders: When Dealing with DevOps, Get Your Mind Right		https://www.securityweek.com//security-leaders-when-dealing-devops-get-your-mind-right	Dan Cornell
Three Ways to Combat Shadow IT 2.0		https://www.securityweek.com//three-ways-combat-shadow-it-20	Travis Greene
The Application Security Testing Conundrum		https://www.securityweek.com//application-security-testing-conundrum	Jim Ivers
The Danger of Miscommunication Between Security and DevOps		https://www.securityweek.com//danger-miscommunication-between-security-and-devops	Dan Cornell
What Security Teams Need to Know about DevOps		https://www.securityweek.com//what-security-teams-need-know-about-devops	Travis Greene
Breaking the OODA Loop!		https://www.securityweek.com//breaking-ooda-loop	Lance Cottrell
Are Your Applications Really Protected? It’s All About the Pivot		https://www.securityweek.com//are-your-applications-really-protected-it%E2%80%99s-all-about-pivot	Jim Ivers
SAST and DAST: Part of a Balanced Software Security Initiative		https://www.securityweek.com//sast-and-dast-part-balanced-software-security-initiative	Jim Ivers
Should Application Security Become its Own Discipline?		https://www.securityweek.com//should-application-security-become-its-own-discipline	David Holmes
Better Health Starts With Better Habits: Improving Your Security Diets		https://www.securityweek.com//better-health-starts-better-habits-improving-your-security-diets	Jim Ivers
Building Security In versus Building Security On		https://www.securityweek.com//building-security-versus-building-security	Jim Ivers
How to Think Like a Hacker and Act Like a Security Pro		https://www.securityweek.com//how-think-hacker-and-act-security-pro	Jim Ivers
SaaS Application Risks and The Human Element		https://www.securityweek.com//saas-application-risks-and-human-element	Danelle Au
Transforming Security Into an Enabler: The Validated Best of Breed Certification Paradigm		https://www.securityweek.com//transforming-security-enabler-validated-best-breed-certification-paradigm	Adam Firestone
Security Insights: Defending Against Automated Threats		https://www.securityweek.com//security-insights-defending-against-automated-threats	Wade Williamson
What You Think You Know About SaaS Security Is Wrong		https://www.securityweek.com//what-you-think-you-know-about-saas-security-wrong	Danelle Au
Securing The New Information Economy		https://www.securityweek.com//securing-new-information-economy	Danelle Au
Debunking Three SaaS Security Myths		https://www.securityweek.com//debunking-three-saas-security-myths	Danelle Au
Six Essential (Free) Tools For Security Teams		https://www.securityweek.com//six-essential-free-tools-security-teams	Wade Williamson
App Quest: The Need for Web Application Security		https://www.securityweek.com//app-quest-need-web-application-security	Chris Hinkley
Defense in Depth has Always Been a Valid Concept		https://www.securityweek.com//defense-depth-has-always-been-valid-concept	Jon-Louis Heimerl
Unto the Breach - from Medieval Castles to Today's Online Retail Market		https://www.securityweek.com//unto-breach-medieval-castles-todays-online-retail-market	Michael Callahan
Likely Advances in the Threat Landscape and How We Respond to Them in 2014		https://www.securityweek.com//likely-advances-threat-landscape-and-how-we-respond-them-2014	Michael Callahan
Exercising Alternatives to Detect and Prevent Brute Force Attacks		https://www.securityweek.com//exercising-alternatives-detect-and-prevent-brute-force-attacks	Michael Callahan
Examining The Security Implications of Healthcare.gov		https://www.securityweek.com//examining-security-implications-healthcaregov	Michael Callahan
Things to Consider Before Migrating Business Applications to the Cloud		https://www.securityweek.com//things-consider-migrating-business-applications-cloud	Nimmy Reichenberg
Hackers Target Web Apps as a Bridgehead to the Datacenter		https://www.securityweek.com//hackers-target-web-apps-bridgehead-datacenter	Tal Be'ery
Obscurity Is Not Security... Or Is It?		https://www.securityweek.com//obscurity-not-security-or-it	Michael Callahan
It's All about the Applications		https://www.securityweek.com//its-all-about-applications	Nimmy Reichenberg
Managing Security with the Business in Mind		https://www.securityweek.com//managing-security-business-mind	Nimmy Reichenberg
Want to Strengthen Defenses? Think like an Attacker.		https://www.securityweek.com//want-strengthen-defenses-think-attacker	Marc Solomon
Hype: Security's Four Letter Word		https://www.securityweek.com//hype-securitys-four-letter-word	Mark Hatton
Silencing the Security Cynics		https://www.securityweek.com//silencing-security-cynics	Chris Poulin
Podcast: Dave Aitel on Security Awareness Training, Exploit Sales, Jiu-Jitsu		https://www.securityweek.com//podcast-dave-aitel-security-awareness-training-exploit-sales-jiu-jitsu	Ryan Naraine
Lessons From Yahoo Hack: Don't Let Hackers Party on Your 3rd Party Code		https://www.securityweek.com//lessons-yahoo-hack-dont-let-hackers-party-your-3rd-party-code	Tal Be'ery
A Hard Knock Life - Ruby on Rails Vulnerabilities and System Hardening		https://www.securityweek.com//hard-knock-life-ruby-rails-vulnerabilities-and-system-hardening	Tal Be'ery
5 Threat Trends and 5 Defense Trends for 2013		https://www.securityweek.com//5-threat-trends-and-5-defense-trends-2013	Avi Chesla
What You May Be Overlooking When It Comes to Securing Business Applications		https://www.securityweek.com//what-you-may-be-overlooking-when-it-comes-securing-business-applications	Nimmy Reichenberg
The Evolving Face of Web Security		https://www.securityweek.com//evolving-face-web-security	Alan Wlasuk
Security Startups: In Focus With Foresight Co-Founder Israel Ragutski		https://www.securityweek.com//security-startups-focus-foresight-co-founder-israel-ragutski	Noa Bar-Yosef
A Hacker in a Candy Store		https://www.securityweek.com//hacker-candy-store	Alan Wlasuk
Crossing XSS Off Your Threat Landscape		https://www.securityweek.com//crossing-xss-your-threat-landscape	Chris Hinkley
Building Security into Software Contracts		https://www.securityweek.com//building-security-software-contracts	Alan Wlasuk
The Industrialization of Hacking - A New Era in IT Security		https://www.securityweek.com//industrialization-hacking-new-era-it-security	Marc Solomon
Applications Are Evolving, So Too Must Application Control		https://www.securityweek.com//applications-are-evolving-so-too-must-application-control	Marc Solomon
SQL Injection Attacks: The Menacing Maven of Internet Security is on the Rise		https://www.securityweek.com//sql-injection-attacks-menacing-maven-internet-security-rise	Chris Hinkley
How I Learned to Stop Worrying and Love Evasion Techniques		https://www.securityweek.com//how-i-learned-stop-worrying-and-love-evasion-techniques	Tal Be'ery
Building Security Into the Virtualized Data Center (Versus Bolting It on Later!)		https://www.securityweek.com//building-security-virtualized-data-center-versus-bolting-it-later	Danelle Au
The Unseen Security Dangers in Financial Web Sites		https://www.securityweek.com//unseen-security-dangers-financial-web-sites	Alan Wlasuk
How to Evaluate Web Application Firewalls		https://www.securityweek.com//how-evaluate-web-application-firewalls	Noa Bar-Yosef
Case Study: Securing Web Applications		https://www.securityweek.com//case-study-securing-web-applications	Alan Wlasuk
Evaluating Web Application Firewalls - Things to Keep in Mind		https://www.securityweek.com//evaluating-web-application-firewalls-things-keep-mind	Noa Bar-Yosef
Web Application Firewalls: Three Benefits You May Not have Considered		https://www.securityweek.com//web-application-firewalls-three-benefits-you-may-not-have-considered	Chris Hinkley
Technology Rewind: CS 240: Systems Principles, in the Old Days		https://www.securityweek.com//technology-rewind-cs-240-systems-principles-old-days	Jon-Louis Heimerl
Five Web Application Security Myths		https://www.securityweek.com//five-web-application-security-myths	Alan Wlasuk
Detecting and Combating Business Logic Attacks		https://www.securityweek.com//detecting-and-combating-business-logic-attacks	Noa Bar-Yosef
Busting Myths: Why SSL ≠ Application Security		https://www.securityweek.com//busting-myths-why-ssl-%E2%89%A0-application-security	Mandeep Khera
Security Through Obscurity? Don't Count On It.		https://www.securityweek.com//security-through-obscurity-dont-count-it	Alan Wlasuk
Creating a High Performance Security Operation		https://www.securityweek.com//creating-high-performance-security-operation	Dr. Alastair MacWillson
Security Budgets Are Tight, But Secrets Should Be Even Tighter		https://www.securityweek.com//security-budgets-are-tight-secrets-should-be-even-tighter	Terry Cutler
When Network Security Is Not Enough		https://www.securityweek.com//when-network-security-not-enough	Alan Wlasuk
Do You Know Your ABCs of Web Application Security?		https://www.securityweek.com//do-you-know-your-abcs-web-application-security	Mandeep Khera
Plausible Deniability: The Web Security Version		https://www.securityweek.com//plausible-deniability-web-security-version	Alan Wlasuk
Secure Web Application Development - A Holistic Approach		https://www.securityweek.com//secure-web-application-development-holistic-approach	Alan Wlasuk
Secure Development: Using the Right Tools in the Right Place at the Right Time		https://www.securityweek.com//secure-development-using-right-tools-right-place-right-time	Vincent Liu
Web Security: Forget Evolution, We Need a Revolution!		https://www.securityweek.com//web-security-forget-evolution-we-need-revolution	Mandeep Khera
Are Regulations Falling Behind on Web Security?		https://www.securityweek.com//are-regulations-falling-behind-web-security	Mandeep Khera
Whitelisting: Keeping the Guys in Black Hats at Bay		https://www.securityweek.com//whitelisting-keeping-guys-black-hats-bay	Eric Schou
Testing a Fraction of Web Applications is Like Having Partial Heart Surgery		https://www.securityweek.com//testing-fraction-web-applications-having-partial-heart-surgery	Mandeep Khera
Best Practices for Web Application Security		https://www.securityweek.com//best-practices-web-application-security	Mandeep Khera
Organizations Struggle with Data and Application Security Budgets & Strategies		https://www.securityweek.com//organizations-struggle-data-and-application-security-budgets-strategies	Mike Lennon
Implementing a Secure Development Lifecycle: Lessons from the Trenches		https://www.securityweek.com//implementing-secure-development-lifecycle-lessons-trenches	Vincent Liu
SecurityWeek Top 25 Picks for 2010		https://www.securityweek.com//securityweek-top-25-picks-2010	Mike Lennon
Silly Kiddie, Exploits Are For Free		https://www.securityweek.com//silly-kiddie-exploits-are-free	Vincent Liu
Attack Surface Expanded by Extended Enterprise		https://www.securityweek.com//attack-surface-expanded-extended-enterprise	Derek Gabbard
Security Budgets Not in Line with Threats		https://www.securityweek.com//content/security-budgets-not-line-threats	Mike Lennon
